customerName;productName;productLine;orderDate;orderDay;orderMonth;orderYear;orderQuarter;dollar_sales
Rovelli Gifts;1911 Ford Town Car;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;1432.3400000000001
Rovelli Gifts;1932 Model A Ford J-Coupe;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;3941.0299999999997
Rovelli Gifts;1928 Mercedes-Benz SSK;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;3081.32
Rovelli Gifts;1934 Ford V8 Coupe;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;1591.52
Rovelli Gifts;18th Century Vintage Horse Carriage;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;2694.52
Rovelli Gifts;1917 Maxwell Touring Car;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;2618.12
Rovelli Gifts;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;1623.51
Rovelli Gifts;1957 Ford Thunderbird;Classic Cars;2003-11-05 00:00:00;5;11;2003;4;2279.16
Rovelli Gifts;1939 Chevrolet Deluxe Coupe;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;925.97
Rovelli Gifts;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;1064.3400000000001
Rovelli Gifts;1952 Citroen-15CV;Classic Cars;2003-11-05 00:00:00;5;11;2003;4;2268.9500000000003
Rovelli Gifts;1936 Mercedes Benz 500k Roadster;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;1249.5
Rovelli Gifts;1936 Chrysler Airflow;Vintage Cars;2003-11-05 00:00:00;5;11;2003;4;2056.7799999999997
Australian Gift Network, Co;1952 Alpine Renault 1300;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;7067.58
Australian Gift Network, Co;1958 Setra Bus;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;4877.92
Australian Gift Network, Co;1940 Ford Pickup Truck;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;5208
Australian Gift Network, Co;1913 Ford Model T Speedster;Vintage Cars;2003-11-06 00:00:00;6;11;2003;4;4613.8
Australian Gift Network, Co;1939 Cadillac Limousine;Vintage Cars;2003-11-06 00:00:00;6;11;2003;4;2169.23
Stylish Desk Decors, Co.;1962 LanciaA Delta 16V;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;3949.11
Stylish Desk Decors, Co.;1957 Chevy Pickup;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;2834.52
Stylish Desk Decors, Co.;1964 Mercedes Tour Bus;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;4889.76
Stylish Desk Decors, Co.;1926 Ford Fire Engine;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;2441.5499999999997
Stylish Desk Decors, Co.;1992 Ferrari 360 Spider red;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;4370.59
Stylish Desk Decors, Co.;1940s Ford truck;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;4837.24
Stylish Desk Decors, Co.;1962 Volkswagen Microbus;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;3399.2000000000003
Stylish Desk Decors, Co.;1958 Chevy Corvette Limited Edition;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;1190.66
Stylish Desk Decors, Co.;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;1970.54
Stylish Desk Decors, Co.;1954 Greyhound Scenicruiser;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;2543
Stylish Desk Decors, Co.;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;1630.96
Stylish Desk Decors, Co.;1982 Camaro Z28;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;3398.64
L'ordine Souveniers;2001 Ferrari Enzo;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;5485.92
L'ordine Souveniers;1969 Corvair Monza;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;6816.879999999999
L'ordine Souveniers;1969 Ford Falcon;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;8045.5
L'ordine Souveniers;1998 Chrysler Plymouth Prowler;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;2783.3999999999996
L'ordine Souveniers;1970 Triumph Spitfire;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;5067
L'ordine Souveniers;1970 Dodge Coronet;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;1498.23
L'ordine Souveniers;1992 Porsche Cayenne Turbo Silver;Classic Cars;2003-11-06 00:00:00;6;11;2003;4;2949.88
L'ordine Souveniers;1950's Chicago Surface Lines Streetcar;Trains;2003-11-06 00:00:00;6;11;2003;4;1367.08
L'ordine Souveniers;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2003-11-06 00:00:00;6;11;2003;4;2529.08
L'ordine Souveniers;1962 City of Detroit Streetcar;Trains;2003-11-06 00:00:00;6;11;2003;4;1981.32
CAF Imports;1903 Ford Model A;Vintage Cars;2003-11-07 00:00:00;7;11;2003;4;2607.51
CAF Imports;Collectable Wooden Train;Trains;2003-11-07 00:00:00;7;11;2003;4;2690.33
CAF Imports;1904 Buick Runabout;Vintage Cars;2003-11-07 00:00:00;7;11;2003;4;2887.5
CAF Imports;18th century schooner;Ships;2003-11-07 00:00:00;7;11;2003;4;5776
CAF Imports;1912 Ford Model T Delivery Wagon;Vintage Cars;2003-11-07 00:00:00;7;11;2003;4;3584.7
CAF Imports;The Schooner Bluenose;Ships;2003-11-07 00:00:00;7;11;2003;4;1408.08
CAF Imports;The Mayflower;Ships;2003-11-07 00:00:00;7;11;2003;4;2416.4500000000003
CAF Imports;The USS Constitution Ship;Ships;2003-11-07 00:00:00;7;11;2003;4;2058.56
CAF Imports;The Titanic;Ships;2003-11-07 00:00:00;7;11;2003;4;3878.6000000000004
CAF Imports;The Queen Mary;Ships;2003-11-07 00:00:00;7;11;2003;4;2002.08
CAF Imports;Pont Yacht;Ships;2003-11-07 00:00:00;7;11;2003;4;2118.4
Alpha Cognac;1972 Alfa Romeo GTA;Classic Cars;2003-11-08 00:00:00;8;11;2003;4;3166.08
Alpha Cognac;1980s Black Hawk Helicopter;Planes;2003-11-08 00:00:00;8;11;2003;4;5364.66
Alpha Cognac;1999 Yamaha Speed Boat;Ships;2003-11-08 00:00:00;8;11;2003;4;2892.1400000000003
Alpha Cognac;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2003-11-08 00:00:00;8;11;2003;4;5030.88
Alpha Cognac;1900s Vintage Bi-Plane;Planes;2003-11-08 00:00:00;8;11;2003;4;2305.8799999999997
Alpha Cognac;1937 Horch 930V Limousine;Vintage Cars;2003-11-08 00:00:00;8;11;2003;4;1775.25
Alpha Cognac;1940 Ford Delivery Sedan;Vintage Cars;2003-11-08 00:00:00;8;11;2003;4;1444.1699999999998
Alpha Cognac;Corsair F4U ( Bird Cage);Planes;2003-11-08 00:00:00;8;11;2003;4;1924.5000000000002
Alpha Cognac;HMS Bounty;Ships;2003-11-08 00:00:00;8;11;2003;4;2954.6000000000004
Alpha Cognac;America West Airlines B757-200;Planes;2003-11-08 00:00:00;8;11;2003;4;2018.28
Alpha Cognac;American Airlines: MD-11S;Planes;2003-11-08 00:00:00;8;11;2003;4;3064.95
Alpha Cognac;Boeing X-32A JSF;Planes;2003-11-08 00:00:00;8;11;2003;4;1876.95
Kelly's Gift Shop;P-51-D Mustang;Planes;2003-11-11 00:00:00;11;11;2003;4;1986.96
Kelly's Gift Shop;1928 British Royal Navy Airplane;Planes;2003-11-11 00:00:00;11;11;2003;4;4936.88
Kelly's Gift Shop;1900s Vintage Tri-Plane;Planes;2003-11-11 00:00:00;11;11;2003;4;1799.5500000000002
Kelly's Gift Shop;1997 BMW F650 ST;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;3910.5000000000005
Kelly's Gift Shop;1928 Ford Phaeton Deluxe;Vintage Cars;2003-11-11 00:00:00;11;11;2003;4;1535.28
Kelly's Gift Shop;1930 Buick Marquette Phaeton;Vintage Cars;2003-11-11 00:00:00;11;11;2003;4;1468.8000000000002
Kelly's Gift Shop;American Airlines: B767-300;Planes;2003-11-11 00:00:00;11;11;2003;4;1743.63
Kelly's Gift Shop;ATA: B757-300;Planes;2003-11-11 00:00:00;11;11;2003;4;2462
Kelly's Gift Shop;F/A 18 Hornet 1/72;Planes;2003-11-11 00:00:00;11;11;2003;4;3120
Daedalus Designs Imports;1969 Harley Davidson Ultimate Chopper;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;2220.2400000000002
Daedalus Designs Imports;1996 Moto Guzzi 1100i;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;4196.22
Daedalus Designs Imports;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;6749.01
Daedalus Designs Imports;2002 Suzuki XREO;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;5241.599999999999
Daedalus Designs Imports;1936 Harley Davidson El Knucklehead;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;1211.5
Daedalus Designs Imports;1957 Vespa GS150;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;1240.26
Daedalus Designs Imports;1957 Corvette Convertible;Classic Cars;2003-11-11 00:00:00;11;11;2003;4;6481.64
Daedalus Designs Imports;1997 BMW R 1100 S;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;4706.4
Daedalus Designs Imports;1960 BSA Gold Star DBD34;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;1727.6000000000001
Daedalus Designs Imports;1982 Ducati 900 Monster;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;2133.25
Daedalus Designs Imports;1961 Chevrolet Impala;Classic Cars;2003-11-11 00:00:00;11;11;2003;4;1923.8799999999999
Daedalus Designs Imports;1982 Ducati 996 R;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;1135.26
Daedalus Designs Imports;1974 Ducati 350 Mk3 Desmo;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;2245.1
Daedalus Designs Imports;2002 Yamaha YZR M1;Motorcycles;2003-11-11 00:00:00;11;11;2003;4;1571.85
Herkku Gifts;1968 Ford Mustang;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;4202.82
Herkku Gifts;1968 Dodge Charger;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;3189.76
Herkku Gifts;1970 Plymouth Hemi Cuda;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;1340.6
Herkku Gifts;1969 Dodge Charger;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;3855.6
Herkku Gifts;1993 Mazda RX-7;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;5480.64
Herkku Gifts;1965 Aston Martin DB5;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;5226.48
Herkku Gifts;1948 Porsche 356-A Roadster;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;1643.1799999999998
Herkku Gifts;1995 Honda Civic;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2718.45
Herkku Gifts;1999 Indy 500 Monte Carlo SS;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;3528.36
Herkku Gifts;1992 Ferrari 360 Spider red;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;6629.85
Herkku Gifts;1969 Dodge Super Bee;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2195.1
Herkku Gifts;1976 Ford Gran Torino;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2651.66
Herkku Gifts;1948 Porsche Type 356 Roadster;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;5344.5599999999995
Herkku Gifts;1966 Shelby Cobra 427 S/C;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;1539.52
Herkku Gifts;1982 Lamborghini Diablo;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;1215.45
Herkku Gifts;1971 Alpine Renault 1600s;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;1253.27
Herkku Gifts;1956 Porsche 356A Coupe;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;3054.25
Mini Gifts Distributors Ltd.;1937 Lincoln Berline;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;2080.5
Mini Gifts Distributors Ltd.;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;1414.72
Mini Gifts Distributors Ltd.;1917 Grand Touring Sedan;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;7031.200000000001
Mini Gifts Distributors Ltd.;1911 Ford Town Car;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;2070.62
Mini Gifts Distributors Ltd.;1932 Model A Ford J-Coupe;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;2110.4
Mini Gifts Distributors Ltd.;1928 Mercedes-Benz SSK;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;2835
Mini Gifts Distributors Ltd.;1917 Maxwell Touring Car;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;2848.23
Mini Gifts Distributors Ltd.;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;3180.6
Mini Gifts Distributors Ltd.;1957 Ford Thunderbird;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2696.7599999999998
Mini Gifts Distributors Ltd.;1970 Chevy Chevelle SS 454;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2970.4
Mini Gifts Distributors Ltd.;1939 Chevrolet Deluxe Coupe;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;1242.54
Mini Gifts Distributors Ltd.;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;1235.97
Mini Gifts Distributors Ltd.;1949 Jaguar XK 120;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;3140.64
Mini Gifts Distributors Ltd.;1952 Citroen-15CV;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2325.4
Mini Gifts Distributors Ltd.;1969 Chevrolet Camaro Z28;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;2429.46
Mini Gifts Distributors Ltd.;2002 Chevy Corvette;Classic Cars;2003-11-12 00:00:00;12;11;2003;4;4669.7
Mini Gifts Distributors Ltd.;1936 Mercedes Benz 500k Roadster;Vintage Cars;2003-11-12 00:00:00;12;11;2003;4;802.24
Classic Gift Ideas, Inc;1952 Alpine Renault 1300;Classic Cars;2003-11-13 00:00:00;13;11;2003;4;4140.23
Classic Gift Ideas, Inc;1962 LanciaA Delta 16V;Classic Cars;2003-11-13 00:00:00;13;11;2003;4;3557.6800000000003
Classic Gift Ideas, Inc;1958 Setra Bus;Trucks and Buses;2003-11-13 00:00:00;13;11;2003;4;4706.8
Classic Gift Ideas, Inc;1940 Ford Pickup Truck;Trucks and Buses;2003-11-13 00:00:00;13;11;2003;4;2278.5
Classic Gift Ideas, Inc;1913 Ford Model T Speedster;Vintage Cars;2003-11-13 00:00:00;13;11;2003;4;3373.6600000000003
Classic Gift Ideas, Inc;1934 Ford V8 Coupe;Vintage Cars;2003-11-13 00:00:00;13;11;2003;4;1997.58
Classic Gift Ideas, Inc;18th Century Vintage Horse Carriage;Vintage Cars;2003-11-13 00:00:00;13;11;2003;4;1981.3200000000002
Classic Gift Ideas, Inc;1940s Ford truck;Trucks and Buses;2003-11-13 00:00:00;13;11;2003;4;2491.86
Classic Gift Ideas, Inc;1939 Cadillac Limousine;Vintage Cars;2003-11-13 00:00:00;13;11;2003;4;1690.3999999999999
Classic Gift Ideas, Inc;1936 Chrysler Airflow;Vintage Cars;2003-11-13 00:00:00;13;11;2003;4;3845.07
Classic Gift Ideas, Inc;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2003-11-13 00:00:00;13;11;2003;4;2565.64
Classic Gift Ideas, Inc;1982 Camaro Z28;Classic Cars;2003-11-13 00:00:00;13;11;2003;4;1977.5400000000002
Iberia Gift Imports, Corp.;1957 Chevy Pickup;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;3902.39
Iberia Gift Imports, Corp.;1998 Chrysler Plymouth Prowler;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;6703.12
Iberia Gift Imports, Corp.;1964 Mercedes Tour Bus;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;5476.3
Iberia Gift Imports, Corp.;1926 Ford Fire Engine;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;2673.88
Iberia Gift Imports, Corp.;1992 Ferrari 360 Spider red;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;4646.599999999999
Iberia Gift Imports, Corp.;1970 Dodge Coronet;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;1773.82
Iberia Gift Imports, Corp.;1962 Volkswagen Microbus;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;2821.68
Iberia Gift Imports, Corp.;1958 Chevy Corvette Limited Edition;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;1262.52
Iberia Gift Imports, Corp.;1992 Porsche Cayenne Turbo Silver;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;5621.77
Iberia Gift Imports, Corp.;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;3898.5
Iberia Gift Imports, Corp.;1954 Greyhound Scenicruiser;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;1732.17
Iberia Gift Imports, Corp.;1950's Chicago Surface Lines Streetcar;Trains;2003-11-14 00:00:00;14;11;2003;4;2833.44
Iberia Gift Imports, Corp.;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2003-11-14 00:00:00;14;11;2003;4;4167
Mini Creations Ltd.;2001 Ferrari Enzo;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;4101.93
Mini Creations Ltd.;1969 Corvair Monza;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;4836.150000000001
Mini Creations Ltd.;1969 Ford Falcon;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;6324.009999999999
Mini Creations Ltd.;1903 Ford Model A;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;3480.4
Mini Creations Ltd.;Collectable Wooden Train;Trains;2003-11-14 00:00:00;14;11;2003;4;4644.71
Mini Creations Ltd.;1970 Triumph Spitfire;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;4984.98
Mini Creations Ltd.;1904 Buick Runabout;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;4125.19
Mini Creations Ltd.;18th century schooner;Ships;2003-11-14 00:00:00;14;11;2003;4;3170.7
Mini Creations Ltd.;1912 Ford Model T Delivery Wagon;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;2745.6
Mini Creations Ltd.;1962 City of Detroit Streetcar;Trains;2003-11-14 00:00:00;14;11;2003;4;937.2
Mini Creations Ltd.;The Schooner Bluenose;Ships;2003-11-14 00:00:00;14;11;2003;4;1358.07
Mini Creations Ltd.;The Mayflower;Ships;2003-11-14 00:00:00;14;11;2003;4;2390.4
Mini Creations Ltd.;The USS Constitution Ship;Ships;2003-11-14 00:00:00;14;11;2003;4;2396.16
Mini Creations Ltd.;The Titanic;Ships;2003-11-14 00:00:00;14;11;2003;4;3669.29
Mini Creations Ltd.;The Queen Mary;Ships;2003-11-14 00:00:00;14;11;2003;4;2053.7
Mini Creations Ltd.;Pont Yacht;Ships;2003-11-14 00:00:00;14;11;2003;4;1330
Double Decker Gift Stores, Ltd;1972 Alfa Romeo GTA;Classic Cars;2003-11-14 00:00:00;14;11;2003;4;2828.7999999999997
Double Decker Gift Stores, Ltd;1980s Black Hawk Helicopter;Planes;2003-11-14 00:00:00;14;11;2003;4;4390.08
Double Decker Gift Stores, Ltd;1999 Yamaha Speed Boat;Ships;2003-11-14 00:00:00;14;11;2003;4;2339.84
Double Decker Gift Stores, Ltd;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;4529.16
Double Decker Gift Stores, Ltd;1900s Vintage Bi-Plane;Planes;2003-11-14 00:00:00;14;11;2003;4;1326.3799999999999
Double Decker Gift Stores, Ltd;1937 Horch 930V Limousine;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;1256.43
Double Decker Gift Stores, Ltd;1940 Ford Delivery Sedan;Vintage Cars;2003-11-14 00:00:00;14;11;2003;4;2475.72
Double Decker Gift Stores, Ltd;HMS Bounty;Ships;2003-11-14 00:00:00;14;11;2003;4;1933.44
Double Decker Gift Stores, Ltd;Boeing X-32A JSF;Planes;2003-11-14 00:00:00;14;11;2003;4;1195.88
King Kong Collectables, Co.;P-51-D Mustang;Planes;2003-11-15 00:00:00;15;11;2003;4;3155.4
King Kong Collectables, Co.;1928 British Royal Navy Airplane;Planes;2003-11-15 00:00:00;15;11;2003;4;4429.34
King Kong Collectables, Co.;Corsair F4U ( Bird Cage);Planes;2003-11-15 00:00:00;15;11;2003;4;2406.28
King Kong Collectables, Co.;1900s Vintage Tri-Plane;Planes;2003-11-15 00:00:00;15;11;2003;4;2127.84
King Kong Collectables, Co.;1928 Ford Phaeton Deluxe;Vintage Cars;2003-11-15 00:00:00;15;11;2003;4;1897.82
King Kong Collectables, Co.;1930 Buick Marquette Phaeton;Vintage Cars;2003-11-15 00:00:00;15;11;2003;4;1628.1100000000001
King Kong Collectables, Co.;American Airlines: B767-300;Planes;2003-11-15 00:00:00;15;11;2003;4;2888.3
King Kong Collectables, Co.;America West Airlines B757-200;Planes;2003-11-15 00:00:00;15;11;2003;4;4212.12
King Kong Collectables, Co.;F/A 18 Hornet 1/72;Planes;2003-11-15 00:00:00;15;11;2003;4;2448
King Kong Collectables, Co.;American Airlines: MD-11S;Planes;2003-11-15 00:00:00;15;11;2003;4;3094.52
Herkku Gifts;1969 Harley Davidson Ultimate Chopper;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;4593.6
Herkku Gifts;1996 Moto Guzzi 1100i;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;4248.4
Herkku Gifts;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;8191.799999999999
Herkku Gifts;1936 Harley Davidson El Knucklehead;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;1666.88
Herkku Gifts;1997 BMW R 1100 S;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;2395
Herkku Gifts;1960 BSA Gold Star DBD34;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;2468
Herkku Gifts;1997 BMW F650 ST;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;3604.04
Herkku Gifts;ATA: B757-300;Planes;2003-11-18 00:00:00;18;11;2003;4;2787.19
Toys4GrownUps.com;2002 Suzuki XREO;Motorcycles;2003-11-18 00:00:00;18;11;2003;4;3879.96
Euro+ Shopping Channel;1982 Ducati 900 Monster;Motorcycles;2003-11-19 00:00:00;19;11;2003;4;2472.54
Euro+ Shopping Channel;1982 Ducati 996 R;Motorcycles;2003-11-19 00:00:00;19;11;2003;4;1776.52
Euro+ Shopping Channel;1974 Ducati 350 Mk3 Desmo;Motorcycles;2003-11-19 00:00:00;19;11;2003;4;3771.6
Euro+ Shopping Channel;2002 Yamaha YZR M1;Motorcycles;2003-11-19 00:00:00;19;11;2003;4;2701.2
Toms SpezialitÃƒÂ¤ten, Ltd;1968 Ford Mustang;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3268.86
Toms SpezialitÃƒÂ¤ten, Ltd;1968 Dodge Charger;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;4180.8
Toms SpezialitÃƒÂ¤ten, Ltd;1970 Plymouth Hemi Cuda;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2106.6
Toms SpezialitÃƒÂ¤ten, Ltd;1969 Dodge Super Bee;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2721.2400000000002
Toms SpezialitÃƒÂ¤ten, Ltd;1976 Ford Gran Torino;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2738.38
Toms SpezialitÃƒÂ¤ten, Ltd;1957 Vespa GS150;Motorcycles;2003-11-20 00:00:00;20;11;2003;4;2619.99
Toms SpezialitÃƒÂ¤ten, Ltd;1957 Corvette Convertible;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;4380.8
Toms SpezialitÃƒÂ¤ten, Ltd;1971 Alpine Renault 1600s;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2556.96
Toms SpezialitÃƒÂ¤ten, Ltd;1961 Chevrolet Impala;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3414.84
Online Diecast Creations Co.;1969 Dodge Charger;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2674.0800000000004
Online Diecast Creations Co.;1993 Mazda RX-7;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3082.6400000000003
Online Diecast Creations Co.;1965 Aston Martin DB5;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2923.2
Online Diecast Creations Co.;1948 Porsche 356-A Roadster;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3187.8
Online Diecast Creations Co.;1995 Honda Civic;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;6017.41
Online Diecast Creations Co.;1999 Indy 500 Monte Carlo SS;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;4213.44
Online Diecast Creations Co.;1992 Ferrari 360 Spider red;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3566.4199999999996
Online Diecast Creations Co.;1948 Porsche Type 356 Roadster;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;5658.3
Online Diecast Creations Co.;1970 Chevy Chevelle SS 454;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2664.74
Online Diecast Creations Co.;1966 Shelby Cobra 427 S/C;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2317.1
Online Diecast Creations Co.;1949 Jaguar XK 120;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;3971.18
Online Diecast Creations Co.;1952 Citroen-15CV;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2593.02
Online Diecast Creations Co.;1982 Lamborghini Diablo;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;996.8999999999999
Online Diecast Creations Co.;1969 Chevrolet Camaro Z28;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;2218.88
Online Diecast Creations Co.;2002 Chevy Corvette;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;4285.36
Online Diecast Creations Co.;1956 Porsche 356A Coupe;Classic Cars;2003-11-20 00:00:00;20;11;2003;4;5055.3
Australian Collectables, Ltd;1937 Lincoln Berline;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;2589.16
Australian Collectables, Ltd;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;2132.56
Australian Collectables, Ltd;1917 Grand Touring Sedan;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;3213
Australian Collectables, Ltd;1911 Ford Town Car;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;2542.68
Australian Collectables, Ltd;1932 Model A Ford J-Coupe;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;5090.36
Australian Collectables, Ltd;1928 Mercedes-Benz SSK;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;3155.68
Australian Collectables, Ltd;1913 Ford Model T Speedster;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;2439.64
Australian Collectables, Ltd;1934 Ford V8 Coupe;Vintage Cars;2003-11-21 00:00:00;21;11;2003;4;1274.16
